???????????........??........??........??...ox...??...xxx..??........??........??........???????????, o, 0.0008820409420877695, 0.002818124834448099, 0.012159415986388922, 0.034104041988030076, 0.11634612502530217, 0.5247651659883559
???????????........??........??........??...ox...??...oxx..??...o....??........??........???????????, x, 0.001405874965712428, 0.004046416142955422, 0.013202582951635122, 0.059689291985705495, 0.16432874999009073, 0.9123067080508918
???????????........??........??..xx.x..??..oxxx..??...oxxxx??..oxxxo.??.ox....o??o.......???????????, o, 0.005351500120013952, 0.03664566716179252, 0.19201587489806116, 1.5283732078969479, 3.944544249912724, 45.231991209089756
???????????........??........??..xx.x..??..oxxx..??...oxxxx??..oxxxo.??.oo....o??o.o.....???????????, x, 0.0038546251598745584, 0.01710641710087657, 0.14163195807486773, 0.341024124994874, 7.302813208894804, 10.679456792073324
???????????....x...??...xooo.??..xo.o..??..xoooo.??..xoooox??.xxoxoox??xxxooooo??o.o.....???????????, x, 0.011960541130974889, 0.05563470791094005, 0.4679930000565946, 1.4998924999963492, 9.61074808286503, 33.47331054182723
???????????...xx...??...xxoo.??..xo.x..??..xooox.??..xoooox??.xxoxoox??xxxooooo??o.o.....???????????, o, 0.007710959063842893, 0.038271292112767696, 0.27871633297763765, 0.8139302500057966, 6.346112999832258, 18.201200499897823
???????????oxxxx..x??oooooox.??xooo.xoo??.xooxoox??.oxxooxx??.xoxxoxx??xxxxxxoo??o.oxxooo???????????, x, 0.001316708978265524, 0.004198459209874272, 0.009293709183111787, 0.02614266611635685, 0.02873333403840661, 0.06823216681368649
???????????oxxxxx.x??oooooxx.??xooo.xoo??.xooxoox??.oxxooxx??.xoxxoxx??xxxxxxoo??o.oxxooo???????????, o, 0.0014034579508006573, 0.002549791941419244, 0.010918667074292898, 0.01015883288346231, 0.027876375010237098, 0.0021929580252617598
